Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Middle East & North Africa (IDA & IBRD countries),TMN,Urban population growth (annual %),SP.URB.GROW,3.54140679974444,2.66440207287941,2.70084815117492,2.6833531007352,2.38525759707797,2.20828166360489,2.223117293302,2.21033848453172,2.10202179250541,2.01152837270018,1.98968527421609,2.01142926087259
Middle East & North Africa (IDA & IBRD countries),TMN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,819.321582168064,1001.59050126101,1441.20113319606,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,722.353274261473,1037.78642522086,1642.15827349031,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,500008055193.937,470235593839.263,1611999713800.06,1446610375148.29,1481309318329.85,1480563802249.52,1405206066869.71,1416000165481.6,1308832802715.09,1517193141067.38,1740947356984.75,1629170225345.52
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.9407688752476,6.16747638466543,1.84459179536994,0.694157744765775,5.36784154459941,3.13894693829036,1.82359039045528,1.11023485004564,-4.33520481787218,6.21408909503336,4.41432161507478,2.80281277221705
Middle East & North Africa (IDA & IBRD countries),TMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,16.6224498749241,9.70098596983003,2.44784411184558,2.67134371331224,1.1659452549003,4.82594649422639,7.04476653822132,3.26216820722805,6.24605067140822,10.4005272406033,22.8860752407762,4.18320344922859
Middle East & North Africa (IDA & IBRD countries),TMN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,10.0909933833975,9.12300312491992,9.83202312277972,9.6910544704027,9.35470471389913,9.4761632829957,9.99337580271804,10.4365122050144,10.1441261300774,9.409765634082,10.2162826989462
Middle East & North Africa (IDA & IBRD countries),TMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,40.8082677567306,39.149171201569,33.2126303680159,32.4904058081057,34.8435629813798,36.7277106450923,35.4058431800901,33.0757074182788,37.010213934705,41.939502836485,39.4104178951014
Middle East & North Africa (IDA & IBRD countries),TMN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.9809393319822,31.517025432872,26.105456638248,21.6227411659629,20.3819237675813,24.3504374030538,29.6981153600493,26.6938139833511,19.5949776897595,24.9714210777165,29.7832236861435,31.8076506618871
Middle East & North Africa (IDA & IBRD countries),TMN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,18.7867483961767,27.3790178188029,30.458094662087,29.150254519446,26.822961005367,29.3578622495499,31.8510163321763,31.6600689533659,27.3958429623215,27.9518375607386,29.7103684042994,30.4822838531386
Middle East & North Africa (IDA & IBRD countries),TMN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,24.2194126482786,28.6791806621513,27.013702409313,26.3018317272513,27.7489844501301,27.3228864171119,27.286485026078,26.1205905440245,26.992510615047,25.9142767346445,25.1389308268608
Middle East & North Africa (IDA & IBRD countries),TMN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Time required to start a business (days),IC.REG.DURS,..,..,23.9583333333333,24.625,24.75,24,23.25,23.3333333333333,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,2.94588451317973,3.43702915928631,3.38921209012833,3.23274835516869,3.27784611281926,2.90543309100922,2.92474856251092,2.93008362021981,2.62258832296174,2.45202758655534,..
Middle East & North Africa (IDA & IBRD countries),TMN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.00341956731178719,2.17052949504321,96.666101641677,94.9,94.8,96.3,95,101.8,102.9,105.9,110.3,112.7
Middle East & North Africa (IDA & IBRD countries),TMN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,2.0653196329376,2.11287631337424,2.75404582593458,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,28.306500549748,43.5883635108368,46.9253805397277,41.0008811072712,36.6466337099705,42.4022928999176,51.5904405120403,48.7849519258391,39.8769039801956,46.9847892601527,54.2109516822212,53.3113553224287
Middle East & North Africa (IDA & IBRD countries),TMN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Net migration,SM.POP.NETM,744224,258325,151572,-217777,-520948,-667613,50634,-19956,-55547,-128598,271784,261373
Middle East & North Africa (IDA & IBRD countries),TMN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,9575357970.9,10469338651.0538,49836451241.9169,46421553708.4752,45561743581.7623,51636846764.8501,52141083312.3084,53963365251.5506,56888809028.7013,63267549330.029,60288196138.6106,51693947351.8318
Middle East & North Africa (IDA & IBRD countries),TMN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,720285127.063229,5058760396.93117,7554492927.63069,8974601890.06584,13357538132.8064,16563797615.1671,15131924067.5058,13799665071.6692,10045812977.2382,9582123439.62612,15840186376.7284,10704609894.8179
Middle East & North Africa (IDA & IBRD countries),TMN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,10985360115.0513,3786629936.21827,17543759948.7305,16339950271.6065,23118130126.9531,25014159484.8633,28731170288.0859,24275830047.6074,24845969726.5625,31547500457.7637,..,..
Middle income,MIC,"Population, total",SP.POP.TOTL,3800784530,4480497133,5362247149,5427266105,5491014901,5554670660,5616531003,5675825451,5731776753,5782549455,5823625402,5870152963
Middle income,MIC,Population growth (annual %),SP.POP.GROW,2.03240073065709,1.48382256708321,1.25319114738328,1.21253187690398,1.1746023645546,1.15927128495694,1.11366355966818,1.05571300093115,0.985782640481702,0.88581087833586,0.710343202762971,0.798944949035032
Middle income,MIC,Surface area (sq. km),AG.SRF.TOTL.K2,81015133,80975973,80971118,80978542,80978910,80982401,80981946.2,81079934.08,81075471.879,81075664.13,..,..
Middle income,MIC,Population density (people per sq. km of land area),EN.POP.DNST,66.2505194074151,56.8745269916119,67.9837557801686,68.8045053100757,69.6129688286979,70.4258244970055,71.2101123714728,71.9626239329822,72.6748403736388,73.3045635468611,..,..
Middle income,MIC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3140003903465.93,5398295137865.15,25418249941026,25441838215459.1,25522053450413.7,26429419667845.7,28614255337541.2,30293144108613.2,29526897456177.3,32881639314914.6,35629275709118.7,37446003090565.7
Middle income,MIC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,826.14625445919,1204.84289524601,4740.2234986066,4687.78160555278,4647.96652541695,4758.05340866883,5094.64922783428,5337.22264191123,5151.43885196209,5686.35678273064,6118.05761010703,6379.05065278376
Middle income,MIC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,9062583250822.56,16966374233874.9,50673155394753.8,52036342545738.1,54663828029097.8,58142090254544,62569908548857.9,66714568264027.1,67413383856092.4,75789698715903.1,84843071856725.6,92307207823476.6
Middle income,MIC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2384.39805763537,3786.71690445091,9449.98505042867,9587.94751151015,9955.14108314343,10467.2434809202,11140.3121455997,11754.1613708845,11761.3415108689,13106.623524053,14568.7721994598,15724.8385868811
Middle income,MIC,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.4514513064375,66.5791013062385,71.0615603147882,71.3512267319122,71.621258310903,71.8449111029363,72.1367959054001,72.3264678396864,71.6538984480762,70.5806218182162,71.2879043700612,..
Middle income,MIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.54223404689549,2.76458050580145,2.44949820980447,2.41074055363401,2.41573666749077,2.39618171077207,2.31918334491777,2.27580770039897,2.20257574562371,2.1647172782852,2.15788985633177,..
Middle income,MIC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,78.2319979988952,66.1479559093043,48.8460101570731,44.3454071846611,42.6041230513147,41.8633429345994,40.8632931459708,39.9071714997474,39.087218654668,38.6897914387725,38.0717664549949,..
Middle income,MIC,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,61.7541484016351,..,..,..,..,..,65.2815018903086,..,..,..,..
Middle income,MIC,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,60.953821673526,..,..,..,..,..,84.6971635605635,..,..,..,..
Middle income,MIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,93.7815916366839,74.9150711949661,42.1887337058366,41.0965033628664,39.6228314504298,38.2862035325506,37.8908427708348,37.0275075089672,36.6041998179294,35.8597520747835,34.8168970179169,..
Middle income,MIC,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,21.69,14.82,14.4,14,13.62,13.28,12.98,12.72,12.5,12.31,..
Middle income,MIC,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,73.6537961842638,72.2380548503797,85.8135889650842,86.3807578316998,86.9256432800331,87.0945633617645,88.6134634628434,88.323258903321,85.5497940260674,83.8003969238224,86.3574986293634,..
Middle income,MIC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,82.0225524902344,83.1398620605469,91.4870834350586,91.1257019042969,91.8467407226562,91.5979080200195,91.6219635009766,91.4722290039062,91.5757064819336,92.3509902954102,95.8621520996094,90.8225936889648
Middle income,MIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.173843383789,102.063148498535,103.478813171387,103.01439666748,104.354621887207,103.684127807617,100.025726318359,99.9022598266602,100.400253295898,100.440307617188,102.176696777344,102.116203308105
Middle income,MIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,44.5469589233398,55.1727485656738,76.130241394043,76.2212524414062,76.4657897949219,76.0447769165039,76.8403091430664,77.3392868041992,78.0690307617188,79.0879135131836,79.3229598999023,78.8556671142578
Middle income,MIC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.846419990062714,0.919040024280548,1.00953996181488,1.00934994220734,1.01663994789124,1.01482999324799,1.0001300573349,1.00152003765106,0.998199999332428,..,..,..
Middle income,MIC,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,0.951566858243199,0.947781277002516,0.908828324335407,0.895323383132702,0.89054776780904,0.882332542152618,0.874503699392967,0.858756508270973,0.839119076018824,..
Middle income,MIC,Forest area (sq. km),AG.LND.FRST.K2,..,27276220.852,26735161.256,26697492.916,26675421.201,26628803.675,26598815.462,26566669.5,26535408.8,26503557.925,..,..
Middle income,MIC,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,11.3268251683622,12.433834022582,12.4338694516493,12.5897780543084,12.8777676980947,13.2624526634188,..,..
Middle income,MIC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,11.0524392848391,11.1143691534725,11.2759172450368,11.3870242011416,11.3338679772024,11.3946979558036,11.2585474138164,11.5153004731925,..,..
Middle income,MIC,Urban population growth (annual %),SP.URB.GROW,3.64591522662568,2.88967615486715,2.57482202471795,2.50915894405092,2.43399192544578,2.39288491683804,2.32310283258464,2.23411492215246,2.11944419100124,1.98377382977999,1.75678551469932,1.83399399108355
Middle income,MIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,754.241220017505,778.179247974944,1271.70982739409,..,..,..,..,..,..,..,..,..
Middle income,MIC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,639.069792843038,845.233079711103,1889.30508014981,..,..,..,..,..,..,..,..,..
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,3069619982603.02,5557879880102.09,25680744767168.3,24911694910932.1,25202592678135.5,27530340426178,29284043921765.4,29978481798259.3,29051739634677.8,34266063721746.8,35907869702102.2,36786942112904.5
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.25612607130796,5.57858620927493,5.17096472145879,4.82622585789552,4.80523435213244,5.3758266172181,5.01414838235704,4.08317549770597,-1.21272096176956,7.5062161584262,3.85059248991735,4.53956499396988
Middle income,MIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,10.6527512934111,7.20776279717097,3.33175691703343,2.75839206279986,2.70719129663175,3.82497232809919,3.59757389264269,3.06187945458328,2.57304044505899,5.77242633690898,8.24119195323605,4.62007342926329
Middle income,MIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.2803647447164,11.1772106418251,9.25554373514175,9.29237857395118,9.27886398784931,8.87546960044281,8.52758995194894,8.69564701462068,9.54446208166433,9.11398933501652,8.99622730318626,8.76695425313578
Middle income,MIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,35.1007256554265,33.8712779868083,35.2075507506049,33.8213638042729,33.0379371092367,33.4127705777936,34.0497188527369,33.2686903497079,33.0496165206007,34.7752364818256,34.9973731465846,33.7497095318085
Middle income,MIC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.81083756328,24.4434375397837,25.0576498890151,23.3302958724833,22.2856382863747,22.8672017101497,23.6770202978368,22.8959461106879,21.9449864513307,24.1830189607899,25.8800008211282,24.4946013248647
Middle income,MIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,18.1987355902956,23.803610891508,25.3057631521803,23.2294558522952,22.2560458968428,23.0618488327227,24.2661973052683,23.143919587247,21.2543105409832,23.491425126172,25.225809694576,24.010527407775
Middle income,MIC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.7508105092688,24.4470340556899,34.1661991068191,33.4737759718946,32.9683771713701,33.4166789212018,34.5038868832761,33.7891876810642,34.1659260533687,35.2434083555651,34.9055647512917,..
Middle income,MIC,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,15.1417332779228,15.1365713492698,14.8848287176197,14.7068523037806,14.6458057876594,14.768594980315,13.3452709623531,13.546700199964,13.7532673104646,..
Middle income,MIC,Time required to start a business (days),IC.REG.DURS,..,..,29.1823529411765,28.2686274509804,27.2794117647059,25.0294117647059,22.7647058823529,21.9696078431373,..,..,..,..
Middle income,MIC,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,11.3806218870868,11.3847980216231,11.2509816538476,11.3267101313779,11.2394866643146,10.8297767099902,10.5165469426274,10.708316141522,10.5581525749935,..
